fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
12.9,2.0,2012.0,4.0,17.0,14.0,40.0,0.0,0.47378063730796266
7.3,1.0,2010.0,2.0,9.0,16.0,57.0,0.0,0.2635773890766277
9.0,1.0,2012.0,12.0,10.0,19.0,31.0,6.0,0.32601881115256315
4.5,1.0,2014.0,3.0,17.0,6.0,34.0,0.0,0.08741262425290994
11.0,5.0,2014.0,3.0,27.0,8.0,29.0,0.0,0.35560079288624763
7.0,1.0,2014.0,11.0,19.0,6.0,52.0,1.0,0.21320104452522387
6.5,3.0,2009.0,12.0,19.0,10.0,45.0,0.0,0.21619761200101184
6.1,1.0,2011.0,10.0,28.0,17.0,23.0,32.0,0.15407170055687228
7.0,1.0,2015.0,5.0,5.0,19.0,25.0,34.0,0.21398943324805422
10.5,1.0,2010.0,9.0,29.0,7.0,15.0,41.0,0.46953114944080504
10.5,2.0,2012.0,8.0,26.0,21.0,6.0,21.0,0.35954138046384915
11.5,1.0,2012.0,12.0,22.0,15.0,10.0,38.0,0.13082627450407336
15.5,1.0,2013.0,9.0,7.0,4.0,34.0,0.0,0.6510375260207711
8.1,1.0,2010.0,7.0,20.0,11.0,40.0,0.0,0.33059871038581157
10.9,5.0,2010.0,11.0,27.0,2.0,1.0,0.0,0.45236453087912626
5.7,1.0,2011.0,10.0,31.0,17.0,28.0,0.0,0.09918062941856484
7.3,2.0,2009.0,5.0,29.0,12.0,2.0,6.0,0.19383082899181228
19.47,1.0,2010.0,11.0,2.0,17.0,37.0,0.0,0.8107036744194276
5.5,1.0,2013.0,2.0,14.0,13.0,57.0,0.0,0.09764582061618807
11.0,1.0,2014.0,10.0,18.0,17.0,19.0,0.0,0.2802328712162012
8.0,1.0,2015.0,2.0,15.0,19.0,47.0,9.0,0.0659526299714514
10.5,3.0,2015.0,4.0,20.0,22.0,23.0,34.0,0.3499674118360302
4.5,1.0,2012.0,4.0,30.0,18.0,7.0,58.0,0.14586329549384092
22.5,1.0,2011.0,9.0,16.0,20.0,9.0,23.0,0.9179253692869839
20.5,1.0,2014.0,1.0,8.0,18.0,29.0,51.0,0.5188721796772102
8.0,3.0,2013.0,11.0,9.0,23.0,20.0,53.0,0.4041091200806621
3.5,1.0,2014.0,9.0,2.0,15.0,18.0,0.0,0.08253103810790532
12.1,1.0,2010.0,1.0,8.0,1.0,7.0,53.0,0.6298026869360391
6.9,1.0,2010.0,4.0,6.0,20.0,54.0,37.0,0.19038520248556193
4.9,1.0,2011.0,5.0,30.0,18.0,21.0,9.0,0.19700682525643373
16.5,5.0,2013.0,10.0,7.0,15.0,31.0,0.0,0.4982779966343632
8.0,1.0,2013.0,10.0,10.0,16.0,46.0,0.0,0.2784886898794333
5.7,1.0,2011.0,5.0,5.0,19.0,50.0,29.0,0.18855418012821687
6.1,2.0,2010.0,3.0,24.0,11.0,18.0,46.0,0.0
8.9,1.0,2011.0,4.0,2.0,7.0,55.0,45.0,0.4244762956298875
17.7,1.0,2011.0,4.0,12.0,15.0,2.0,0.0,0.34788893113139124
6.1,1.0,2011.0,11.0,19.0,9.0,44.0,0.0,0.17927947183194315
7.0,1.0,2013.0,3.0,19.0,21.0,48.0,12.0,0.23683471998426037
12.0,1.0,2014.0,6.0,2.0,15.0,10.0,0.0,0.5434551071307642
8.5,1.0,2012.0,1.0,9.0,15.0,4.0,57.0,0.28638756304504037
10.0,1.0,2013.0,8.0,20.0,23.0,27.0,45.0,0.4067279203834758
7.0,5.0,2014.0,7.0,2.0,9.0,58.0,0.0,0.31175774184950855
4.1,1.0,2010.0,1.0,11.0,13.0,55.0,0.0,0.05956098018259222
12.5,1.0,2013.0,7.0,24.0,18.0,35.0,2.0,0.32964853794491095
7.0,1.0,2013.0,9.0,6.0,17.0,8.0,0.0,0.304680411631912
8.9,2.0,2009.0,5.0,3.0,20.0,47.0,0.0,0.3393487566378785
6.0,1.0,2012.0,9.0,16.0,12.0,8.0,18.0,0.20088614202104627
5.0,5.0,2013.0,4.0,14.0,15.0,27.0,0.0,0.16320425907537778
8.0,1.0,2013.0,8.0,27.0,23.0,57.0,51.0,0.20279209454548608
4.5,1.0,2014.0,9.0,15.0,4.0,4.0,19.0,0.0913605200692399
13.3,1.0,2009.0,5.0,16.0,20.0,49.0,0.0,0.6480379146382811
4.0,2.0,2014.0,3.0,15.0,12.0,18.0,36.0,0.11643005206107222
4.5,5.0,2012.0,2.0,7.0,10.0,43.0,0.0,0.15117770366392233
8.0,1.0,2014.0,7.0,13.0,17.0,39.0,16.0,0.34245549140396814
4.9,2.0,2009.0,6.0,14.0,14.0,19.0,58.0,0.14190683297687987
10.5,1.0,2009.0,12.0,7.0,7.0,45.0,0.0,0.30609717624541877
4.5,1.0,2011.0,12.0,16.0,12.0,59.0,0.0,0.1324655290176703
7.5,1.0,2013.0,11.0,13.0,10.0,18.0,0.0,0.19047846781837915
5.7,2.0,2009.0,2.0,27.0,20.0,17.0,0.0,0.18644463910535342
6.5,1.0,2012.0,7.0,12.0,16.0,45.0,0.0,0.18526132428672598
15.5,1.0,2013.0,6.0,23.0,2.0,24.0,50.0,0.6342024941523485
6.1,1.0,2009.0,11.0,7.0,23.0,16.0,1.0,0.18220130623904385
6.1,1.0,2012.0,3.0,15.0,20.0,50.0,0.0,0.19940340483582633
7.5,1.0,2014.0,5.0,11.0,14.0,46.0,25.0,0.3457191174040993
8.5,3.0,2012.0,5.0,16.0,18.0,56.0,49.0,0.09220944500023458
17.5,1.0,2013.0,6.0,3.0,14.0,17.0,10.0,0.74925849555756
6.9,1.0,2009.0,3.0,10.0,18.0,33.0,0.0,0.16158107433029903
10.9,1.0,2011.0,4.0,8.0,6.0,3.0,39.0,0.6114186957183371
4.1,2.0,2011.0,4.0,13.0,14.0,21.0,34.0,0.0722261599184456
8.0,3.0,2012.0,10.0,5.0,19.0,1.0,0.0,0.2998459811062491
8.0,3.0,2013.0,4.0,6.0,11.0,39.0,0.0,0.284619663186541
5.0,1.0,2014.0,8.0,15.0,8.0,24.0,0.0,0.10637571444187509
8.9,2.0,2011.0,2.0,5.0,3.0,4.0,3.0,0.3746305854748278
9.7,1.0,2012.0,7.0,19.0,11.0,25.0,8.0,0.4639633700931586
10.0,1.0,2014.0,9.0,30.0,13.0,8.0,0.0,0.13809658364509547
18.9,1.0,2009.0,4.0,3.0,10.0,50.0,5.0,0.5837140185634065
7.5,1.0,2012.0,12.0,3.0,21.0,50.0,39.0,0.1680108216127209
4.5,1.0,2013.0,12.0,22.0,18.0,31.0,24.0,0.13542485040793684
8.5,1.0,2014.0,4.0,26.0,23.0,16.0,16.0,0.13380786327602315
16.1,2.0,2009.0,9.0,26.0,0.0,52.0,32.0,0.7153736021129845
6.0,1.0,2014.0,8.0,4.0,20.0,10.0,27.0,0.1541904765625636
8.5,1.0,2015.0,2.0,8.0,19.0,18.0,16.0,0.32646038886855877
9.7,5.0,2011.0,3.0,24.0,15.0,0.0,0.0,0.24066786570725018
9.5,1.0,2013.0,7.0,22.0,22.0,16.0,21.0,0.2944321679338396
6.0,1.0,2013.0,9.0,14.0,3.0,42.0,38.0,0.270900511211095
11.5,2.0,2014.0,6.0,14.0,16.0,9.0,0.0,0.3190278306512441
6.0,2.0,2015.0,5.0,13.0,20.0,14.0,6.0,0.1401662507664384
7.3,2.0,2011.0,11.0,22.0,23.0,14.0,41.0,0.23658789204026953
7.5,1.0,2013.0,9.0,19.0,6.0,41.0,0.0,0.22943342938725286
8.1,5.0,2010.0,5.0,12.0,10.0,21.0,0.0,0.17270447671214556
11.3,1.0,2009.0,7.0,19.0,0.0,27.0,1.0,0.3284059394636957
3.3,1.0,2010.0,11.0,11.0,18.0,39.0,0.0,0.056422923997363685
16.5,1.0,2013.0,11.0,2.0,1.0,36.0,40.0,0.6159216906613801
4.9,1.0,2010.0,11.0,16.0,6.0,56.0,34.0,0.1329828727539532
7.3,1.0,2012.0,6.0,6.0,15.0,12.0,16.0,0.2194119926544574
6.5,1.0,2013.0,6.0,6.0,0.0,14.0,25.0,0.24888696183987444
8.0,1.0,2014.0,7.0,13.0,1.0,42.0,19.0,0.24192063160137953
3.7,4.0,2009.0,3.0,24.0,10.0,6.0,1.0,0.13077014976125287
4.1,4.0,2010.0,2.0,7.0,3.0,13.0,37.0,0.09230114153508998
6.5,1.0,2010.0,2.0,20.0,1.0,40.0,0.0,0.3391999699148756
5.3,1.0,2011.0,2.0,16.0,2.0,16.0,0.0,0.15231692364490915
4.1,1.0,2009.0,6.0,2.0,20.0,31.0,31.0,0.09821367767115871
4.9,1.0,2010.0,10.0,18.0,11.0,23.0,0.0,0.026111680460597555
15.0,1.0,2015.0,3.0,2.0,12.0,0.0,31.0,0.2974975304543724
3.0,1.0,2015.0,6.0,19.0,10.0,19.0,41.0,0.0
8.5,1.0,2010.0,5.0,5.0,22.0,6.0,0.0,0.3476588130429473
6.1,2.0,2009.0,9.0,3.0,6.0,9.0,0.0,0.17831814902077336
4.9,1.0,2010.0,2.0,6.0,13.0,22.0,17.0,0.15161177263302575
8.1,1.0,2010.0,4.0,26.0,6.0,58.0,0.0,0.37768500104882585
20.0,2.0,2015.0,2.0,21.0,0.0,41.0,24.0,0.7863671233003094
18.5,1.0,2015.0,6.0,12.0,14.0,0.0,43.0,0.4297940086681415
11.0,1.0,2013.0,5.0,8.0,5.0,6.0,7.0,0.5659476803134537
8.5,2.0,2013.0,8.0,29.0,13.0,1.0,0.0,0.16162302605080528
14.9,1.0,2009.0,3.0,22.0,0.0,20.0,0.0,0.8325585046797234
17.0,1.0,2013.0,11.0,24.0,13.0,29.0,18.0,0.5959109231914459
19.5,1.0,2013.0,5.0,15.0,10.0,18.0,13.0,0.4110050824666222
5.7,1.0,2009.0,10.0,16.0,14.0,19.0,22.0,0.18111810422328978
3.7,2.0,2009.0,11.0,6.0,12.0,9.0,43.0,0.07634960925339514
12.9,1.0,2010.0,8.0,1.0,18.0,9.0,30.0,0.4960156498350688
7.0,2.0,2014.0,3.0,22.0,18.0,26.0,44.0,0.15667528125740368
7.7,1.0,2009.0,12.0,19.0,11.0,23.0,0.0,0.3148535918605975
10.9,1.0,2011.0,3.0,31.0,23.0,15.0,35.0,0.38213370127805146
10.0,1.0,2012.0,12.0,10.0,7.0,45.0,0.0,0.34485166978765797
8.5,2.0,2014.0,2.0,12.0,19.0,35.0,50.0,0.31334729988354143
4.0,6.0,2015.0,5.0,7.0,5.0,59.0,49.0,0.09814510219708736
9.3,1.0,2009.0,6.0,15.0,16.0,1.0,10.0,0.27429305226557504
5.7,3.0,2011.0,4.0,22.0,18.0,43.0,0.0,0.21638058430784923
9.0,2.0,2014.0,10.0,10.0,15.0,19.0,40.0,0.3071084606931966
7.3,1.0,2009.0,10.0,1.0,14.0,12.0,43.0,0.18895157407926244
13.7,1.0,2010.0,6.0,19.0,4.0,20.0,28.0,0.4012879070121376
12.1,1.0,2012.0,1.0,24.0,15.0,55.0,10.0,0.6314746532883894
6.5,1.0,2013.0,4.0,10.0,16.0,5.0,12.0,0.17144666548987725
5.5,1.0,2015.0,5.0,30.0,19.0,19.0,8.0,0.12393211292107142
6.5,1.0,2009.0,3.0,5.0,10.0,58.0,56.0,0.23942639036051136
6.9,1.0,2009.0,11.0,9.0,1.0,54.0,27.0,0.4461503930807015
12.9,1.0,2010.0,8.0,7.0,9.0,8.0,0.0,0.5959402423501514
8.9,1.0,2011.0,6.0,27.0,13.0,10.0,32.0,0.39710531183532954
7.7,1.0,2011.0,10.0,5.0,20.0,23.0,0.0,0.2589758635403881
7.5,1.0,2012.0,9.0,5.0,12.0,46.0,25.0,0.2082148644754234
5.0,1.0,2013.0,3.0,16.0,23.0,11.0,44.0,0.1605277909544169
10.9,1.0,2011.0,3.0,2.0,6.0,41.0,2.0,0.5209982981646064
10.5,2.0,2013.0,6.0,10.0,19.0,26.0,9.0,0.3334615829000189
4.1,5.0,2009.0,10.0,11.0,3.0,58.0,0.0,0.15309417141282977
11.0,1.0,2013.0,1.0,9.0,18.0,49.0,0.0,0.28223190655464675
14.0,2.0,2015.0,5.0,25.0,18.0,42.0,33.0,0.5041107988938349
9.3,2.0,2009.0,7.0,27.0,13.0,33.0,0.0,0.2640657753122997
9.3,3.0,2010.0,11.0,10.0,22.0,34.0,0.0,0.40929440773402553
15.7,1.0,2012.0,3.0,11.0,11.0,10.0,34.0,0.7766189321010202
5.7,1.0,2011.0,1.0,9.0,12.0,36.0,0.0,0.16369905820260916
10.5,5.0,2012.0,7.0,2.0,15.0,2.0,0.0,0.4694735276973583
4.5,1.0,2009.0,9.0,29.0,15.0,35.0,0.0,0.06564241198095891
9.3,1.0,2009.0,10.0,5.0,23.0,17.0,0.0,0.26690981630049265
9.0,1.0,2015.0,5.0,28.0,10.0,44.0,21.0,0.20510017922751156
4.5,5.0,2011.0,7.0,30.0,21.0,32.0,0.0,0.08445708502690265
9.7,6.0,2012.0,8.0,5.0,4.0,4.0,0.0,0.4643001779224812
4.7,2.0,2009.0,1.0,23.0,17.0,54.0,41.0,0.11564640026649901
7.3,1.0,2010.0,5.0,2.0,14.0,27.0,2.0,0.23047933357609418
6.1,5.0,2010.0,8.0,25.0,18.0,52.0,0.0,0.1818541778384084
5.3,1.0,2009.0,9.0,11.0,5.0,34.0,58.0,0.2215474618058291
13.7,2.0,2011.0,12.0,24.0,8.0,58.0,0.0,0.5538616028353491
15.0,1.0,2014.0,12.0,16.0,0.0,51.0,40.0,0.6759942092044205
45.0,1.0,2010.0,11.0,7.0,20.0,17.0,0.0,0.00010032711850602654
3.7,1.0,2011.0,4.0,4.0,17.0,21.0,34.0,0.15699906573921354
4.1,6.0,2011.0,12.0,11.0,17.0,52.0,0.0,0.10384743692198042
11.7,1.0,2009.0,7.0,8.0,19.0,40.0,0.0,0.43681029179887537
8.5,1.0,2010.0,6.0,25.0,7.0,25.0,4.0,0.4526799708220675
11.0,6.0,2013.0,12.0,18.0,19.0,21.0,0.0,0.16974455357885554
23.3,1.0,2010.0,11.0,20.0,12.0,46.0,50.0,0.8822541793244462
8.0,1.0,2013.0,1.0,10.0,11.0,32.0,0.0,0.1199696589017714
8.1,1.0,2011.0,6.0,14.0,19.0,24.0,31.0,0.42691621345056746
10.1,1.0,2012.0,3.0,11.0,20.0,12.0,0.0,0.3699236491155476
8.0,1.0,2014.0,3.0,14.0,8.0,24.0,22.0,0.24856215528752063
9.0,1.0,2015.0,1.0,2.0,2.0,2.0,9.0,0.3514894595401895
4.9,3.0,2011.0,7.0,12.0,13.0,55.0,54.0,0.13834199183759344
19.0,2.0,2012.0,12.0,1.0,19.0,54.0,52.0,0.8522534735874545
11.5,5.0,2012.0,12.0,8.0,0.0,47.0,0.0,0.36897584720933263
8.5,1.0,2012.0,12.0,18.0,6.0,38.0,55.0,0.268359873573009
5.5,1.0,2014.0,8.0,11.0,7.0,46.0,14.0,0.15545644914221526
4.5,1.0,2014.0,10.0,9.0,12.0,4.0,24.0,0.11768789980111614
4.9,1.0,2009.0,9.0,19.0,2.0,9.0,10.0,0.20295695018643792
8.0,1.0,2012.0,11.0,12.0,9.0,1.0,0.0,0.2678601605523419
13.5,1.0,2013.0,1.0,17.0,12.0,6.0,1.0,0.3095086674275731
5.5,5.0,2013.0,7.0,1.0,21.0,45.0,0.0,0.11787738939639739
7.5,1.0,2014.0,2.0,24.0,14.0,39.0,33.0,0.14979284733327616
16.1,1.0,2009.0,4.0,23.0,19.0,48.0,0.0,0.8486650817518046
8.1,1.0,2011.0,1.0,8.0,13.0,9.0,0.0,0.2406054305741682
9.7,1.0,2012.0,2.0,10.0,10.0,34.0,56.0,0.32277075802790534
6.5,1.0,2012.0,3.0,28.0,11.0,0.0,0.0,0.2082167421749983
4.5,1.0,2014.0,1.0,18.0,10.0,57.0,0.0,0.14265522672025963
9.5,1.0,2014.0,7.0,7.0,17.0,4.0,7.0,0.1614614896276035
5.5,5.0,2014.0,12.0,5.0,19.0,5.0,0.0,0.10128028769890739
5.3,4.0,2010.0,9.0,19.0,9.0,50.0,13.0,0.13714823869514386
8.9,1.0,2011.0,5.0,30.0,10.0,40.0,38.0,0.33814163371588607
12.9,2.0,2011.0,10.0,17.0,11.0,49.0,0.0,0.49834490534473325
3.7,1.0,2012.0,8.0,14.0,18.0,39.0,0.0,0.04959259975741457
16.0,2.0,2013.0,1.0,22.0,22.0,51.0,39.0,0.7457576366985843
5.5,1.0,2013.0,6.0,15.0,3.0,27.0,52.0,0.21664502878017045
8.1,5.0,2010.0,6.0,11.0,18.0,53.0,0.0,0.230949438334744
13.0,2.0,2012.0,10.0,2.0,13.0,45.0,0.0,0.28088133755041067
6.0,1.0,2013.0,12.0,13.0,2.0,30.0,0.0,0.15382813290269357
7.7,1.0,2011.0,1.0,10.0,7.0,37.0,19.0,0.27073375967994706
5.0,1.0,2012.0,9.0,25.0,6.0,0.0,0.0,0.14865368437748705
7.5,1.0,2013.0,1.0,17.0,7.0,47.0,44.0,0.29888167279475425
6.5,2.0,2009.0,7.0,21.0,21.0,52.0,0.0,0.15802844061189866
10.5,1.0,2012.0,4.0,25.0,21.0,45.0,0.0,0.4301590918383955
4.5,1.0,2013.0,3.0,28.0,15.0,45.0,0.0,0.08084110698129388
7.5,2.0,2013.0,1.0,9.0,23.0,17.0,24.0,0.24128855990723344
9.4,4.0,2009.0,1.0,31.0,0.0,47.0,37.0,0.4398451133911022
15.3,1.0,2010.0,1.0,7.0,2.0,47.0,0.0,0.9958294622125762
8.1,3.0,2011.0,11.0,11.0,21.0,57.0,26.0,0.3460405825119463
10.5,1.0,2012.0,6.0,2.0,19.0,10.0,32.0,0.21313236196783675
5.5,1.0,2013.0,7.0,9.0,15.0,7.0,57.0,0.12958790990283928
11.0,1.0,2014.0,11.0,12.0,23.0,29.0,0.0,0.4593688546893832
7.0,1.0,2013.0,1.0,4.0,6.0,56.0,25.0,0.1299327223263751
9.3,5.0,2009.0,3.0,5.0,21.0,6.0,0.0,0.3771312509817642
6.9,1.0,2010.0,9.0,24.0,9.0,43.0,18.0,0.24030176643160087
7.7,3.0,2011.0,11.0,8.0,18.0,10.0,6.0,0.13461435065941463
4.5,1.0,2012.0,12.0,10.0,12.0,15.0,0.0,0.11431230125753314
7.5,1.0,2013.0,1.0,13.0,4.0,0.0,11.0,0.232418411786342
5.3,1.0,2011.0,1.0,26.0,10.0,37.0,37.0,0.22600543306219115
7.7,1.0,2011.0,7.0,1.0,18.0,53.0,21.0,0.18086451605990078
9.5,2.0,2012.0,10.0,23.0,16.0,13.0,58.0,0.3733716870446653
10.2,1.0,2009.0,2.0,5.0,21.0,5.0,55.0,0.3474051956210258
10.9,1.0,2009.0,11.0,5.0,8.0,39.0,4.0,0.27806619700597657
6.5,1.0,2013.0,3.0,1.0,13.0,38.0,26.0,0.08453342993295515
18.0,1.0,2013.0,11.0,14.0,7.0,24.0,18.0,0.9170186694793138
6.5,1.0,2010.0,3.0,19.0,20.0,10.0,57.0,0.13174134280604846
12.0,1.0,2014.0,3.0,3.0,15.0,54.0,13.0,0.46693298015261003
5.7,1.0,2010.0,2.0,2.0,0.0,9.0,33.0,0.2154559840505394
4.5,1.0,2013.0,12.0,9.0,3.0,57.0,2.0,0.059947034653538955
4.5,1.0,2014.0,5.0,19.0,14.0,33.0,0.0,0.10579310787014869
7.3,1.0,2010.0,10.0,18.0,21.0,4.0,0.0,0.19629668314930945
12.1,1.0,2011.0,7.0,4.0,18.0,24.0,25.0,0.5625319459979538
10.9,1.0,2012.0,2.0,6.0,18.0,56.0,17.0,0.5008234752220349
8.9,1.0,2012.0,8.0,30.0,12.0,17.0,48.0,0.3508272984730753
7.0,1.0,2014.0,8.0,7.0,18.0,44.0,0.0,0.20618348272383508
6.9,1.0,2009.0,8.0,13.0,12.0,4.0,0.0,0.2720082083775319
10.5,1.0,2010.0,3.0,19.0,20.0,41.0,52.0,0.26563382932067753
5.3,2.0,2011.0,4.0,9.0,3.0,7.0,0.0,0.1496608487387713
7.5,1.0,2014.0,5.0,10.0,12.0,40.0,9.0,0.20366558205549112
4.1,1.0,2010.0,6.0,16.0,10.0,24.0,20.0,0.1440268243564943
6.1,1.0,2012.0,6.0,26.0,13.0,17.0,0.0,0.0781348721965389
7.3,2.0,2010.0,9.0,1.0,22.0,32.0,0.0,0.23462507174554284
8.1,1.0,2012.0,3.0,8.0,9.0,58.0,0.0,0.13317589704686894
12.1,3.0,2011.0,9.0,5.0,19.0,54.0,0.0,0.6609414146300091
6.9,1.0,2012.0,4.0,14.0,15.0,0.0,58.0,0.2725270669146853
7.4,1.0,2009.0,2.0,2.0,23.0,53.0,29.0,0.32320356838753345
14.9,5.0,2009.0,7.0,11.0,9.0,45.0,0.0,0.6787434566411314
6.1,1.0,2012.0,6.0,15.0,21.0,14.0,0.0,0.20907193327514478
5.5,1.0,2013.0,8.0,11.0,11.0,3.0,0.0,0.17793167317071656
4.0,2.0,2014.0,12.0,20.0,13.0,20.0,0.0,0.08587635745849452
7.0,1.0,2014.0,1.0,1.0,16.0,18.0,10.0,0.3150900611136003
10.5,1.0,2009.0,8.0,2.0,15.0,5.0,47.0,0.5232429429870198
22.5,1.0,2013.0,7.0,10.0,9.0,2.0,24.0,0.7232697217286139
13.0,2.0,2015.0,4.0,5.0,20.0,13.0,41.0,0.3984462335138191
8.5,1.0,2010.0,5.0,13.0,7.0,1.0,24.0,0.48607138949419604
8.5,1.0,2014.0,12.0,20.0,19.0,35.0,0.0,0.39194970600900003
8.9,1.0,2010.0,7.0,28.0,13.0,17.0,26.0,0.3169965627539901
5.7,1.0,2010.0,11.0,14.0,23.0,24.0,41.0,0.15458178652412777
12.9,1.0,2011.0,10.0,9.0,14.0,9.0,25.0,0.5540013868754855
4.5,1.0,2009.0,11.0,3.0,14.0,11.0,4.0,0.09207631118273697
7.3,1.0,2011.0,3.0,10.0,13.0,12.0,0.0,0.40584420947070987
6.1,1.0,2011.0,3.0,9.0,9.0,52.0,0.0,0.15221132232686646
7.5,1.0,2014.0,1.0,5.0,3.0,42.0,11.0,0.12006345790516332
4.9,1.0,2011.0,2.0,8.0,22.0,31.0,3.0,0.16534901083349393
17.7,5.0,2012.0,5.0,19.0,15.0,39.0,0.0,0.760681426012134
3.7,1.0,2009.0,10.0,20.0,0.0,34.0,0.0,0.1277379517776727
7.5,2.0,2014.0,11.0,9.0,18.0,1.0,21.0,0.25394592730340027
10.5,2.0,2015.0,1.0,23.0,13.0,49.0,0.0,0.3740707445617998
9.7,1.0,2010.0,5.0,25.0,0.0,19.0,0.0,0.5340681109404838
13.0,1.0,2015.0,5.0,7.0,19.0,29.0,32.0,0.291145310124312
4.9,3.0,2009.0,1.0,26.0,19.0,45.0,0.0,0.1957275634783525
3.7,1.0,2010.0,7.0,24.0,7.0,5.0,23.0,0.08988431062480544
11.7,2.0,2012.0,5.0,19.0,23.0,3.0,0.0,0.49747980202359166
10.0,1.0,2013.0,4.0,8.0,9.0,0.0,42.0,0.39465104904618387
7.3,4.0,2009.0,12.0,31.0,15.0,43.0,0.0,0.3673190537849891
3.7,1.0,2010.0,2.0,13.0,22.0,40.0,0.0,0.1007029931609161
10.1,1.0,2010.0,12.0,19.0,12.0,53.0,42.0,0.4087099170047131
6.5,1.0,2011.0,10.0,6.0,8.0,1.0,11.0,0.1697930315625792
6.5,5.0,2012.0,3.0,4.0,22.0,0.0,0.0,0.2735002103159415
10.0,1.0,2013.0,10.0,23.0,16.0,44.0,48.0,0.21735487341745657
15.0,2.0,2014.0,6.0,17.0,15.0,28.0,0.0,0.4692713244247886
7.7,2.0,2009.0,7.0,21.0,13.0,58.0,0.0,0.22775277829390692
6.1,1.0,2010.0,1.0,16.0,14.0,5.0,48.0,0.18945337096834314
19.7,2.0,2010.0,4.0,28.0,20.0,51.0,0.0,0.8523099053522573
5.5,1.0,2013.0,10.0,24.0,8.0,18.0,3.0,0.15716387994504571
6.5,1.0,2014.0,4.0,23.0,7.0,25.0,0.0,0.21149669647803043
6.1,1.0,2009.0,12.0,12.0,3.0,35.0,42.0,0.19055095089755308
4.5,1.0,2011.0,6.0,10.0,7.0,11.0,5.0,0.0
11.0,1.0,2013.0,10.0,9.0,14.0,39.0,0.0,0.50170236899885
10.0,1.0,2014.0,1.0,25.0,16.0,44.0,0.0,0.3285965755499406
8.0,1.0,2014.0,7.0,1.0,23.0,41.0,51.0,0.24280009158458615
20.5,5.0,2009.0,9.0,23.0,19.0,35.0,0.0,0.9536611137625187
16.9,5.0,2012.0,9.0,1.0,2.0,56.0,0.0,0.8317031417707342
6.0,1.0,2015.0,3.0,31.0,9.0,57.0,46.0,0.11917352410957707
4.5,1.0,2011.0,6.0,23.0,16.0,33.0,0.0,0.21172100478396777
9.3,2.0,2012.0,5.0,3.0,0.0,29.0,44.0,0.4597050336327351
9.3,1.0,2009.0,6.0,23.0,8.0,59.0,48.0,0.3449818292802556
5.7,2.0,2010.0,8.0,1.0,13.0,36.0,44.0,0.1804784220965912
10.9,1.0,2011.0,8.0,19.0,1.0,15.0,0.0,0.6137060248003876
9.5,1.0,2013.0,7.0,30.0,8.0,26.0,0.0,0.12044966150157549
4.5,1.0,2013.0,9.0,11.0,10.0,28.0,33.0,0.06713626259828911
9.0,1.0,2014.0,8.0,7.0,18.0,59.0,7.0,0.2644592286133788
8.1,1.0,2011.0,10.0,30.0,9.0,27.0,8.0,0.2525034939448302
4.1,1.0,2012.0,1.0,8.0,14.0,11.0,55.0,0.10331760158406604
10.5,1.0,2012.0,8.0,8.0,22.0,57.0,0.0,0.35945257242110495
5.5,1.0,2014.0,9.0,7.0,7.0,23.0,18.0,0.13707837795538455
4.9,1.0,2009.0,7.0,31.0,19.0,23.0,15.0,0.1540599357018279
4.5,1.0,2013.0,1.0,11.0,18.0,14.0,0.0,0.0746561289713186
6.0,1.0,2014.0,10.0,26.0,4.0,57.0,0.0,0.2514733665481044
5.5,1.0,2015.0,2.0,9.0,11.0,14.0,2.0,0.1103019098518694
8.5,1.0,2010.0,1.0,7.0,11.0,41.0,0.0,0.16127312883496264
2.5,1.0,2013.0,12.0,29.0,10.0,31.0,50.0,0.8793343085907056
11.3,1.0,2009.0,7.0,20.0,7.0,26.0,0.0,0.4525396718283278
5.7,1.0,2010.0,10.0,27.0,8.0,11.0,0.0,0.1359159641859547
5.3,1.0,2010.0,11.0,18.0,20.0,3.0,0.0,0.15634347803163515
12.5,1.0,2012.0,8.0,30.0,15.0,7.0,31.0,0.5808216932173872
16.0,1.0,2013.0,9.0,7.0,2.0,57.0,0.0,0.7612436123182762
19.0,1.0,2014.0,7.0,2.0,21.0,49.0,0.0,0.6968440435017977
20.5,1.0,2010.0,12.0,7.0,13.0,31.0,0.0,0.633927328599888
6.5,1.0,2012.0,8.0,30.0,1.0,18.0,49.0,0.3115866660734123
6.0,4.0,2014.0,2.0,21.0,14.0,56.0,0.0,0.17589442780719186
5.7,5.0,2009.0,12.0,4.0,9.0,9.0,0.0,0.17027159388814203
10.1,1.0,2010.0,1.0,11.0,9.0,11.0,34.0,0.2376474658195827
9.7,2.0,2010.0,6.0,30.0,8.0,13.0,0.0,0.49204600496226614
10.5,1.0,2015.0,1.0,19.0,12.0,38.0,38.0,0.3224027108194545
9.3,1.0,2012.0,6.0,10.0,0.0,53.0,58.0,0.3182548162011872
3.5,1.0,2014.0,10.0,4.0,9.0,8.0,17.0,0.07300792664147916
6.1,1.0,2011.0,6.0,24.0,20.0,24.0,16.0,0.24710332160327075
12.1,1.0,2009.0,7.0,15.0,9.0,15.0,0.0,0.554565581852056
10.5,2.0,2010.0,9.0,23.0,23.0,17.0,43.0,0.5364954792154556
8.5,1.0,2011.0,2.0,3.0,8.0,9.0,9.0,0.44130989056344455
